ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9780545825535,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5458/9780545825535.jpg,SPY VS SPY / LEGO NINJAGO,3.82,50,Paperback,480687,Spanish,₹ 644.84,An all-new adventure based on the latest season of the hit LEGO Ninjago TV show on Cartoon Network! show more
9781632150202,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6321/9781632150202.jpg,Tales of Honor Volume 1: On Basilisk Station,3.64,190,Paperback,479680,English,"₹ 1,612.83","Based on the NY Times best-selling military science fiction novels by David Weber, this original comic book series introduces space ship captain Honor Harrington on the eve of her execution. From prison, Honor relays her epic adventures, starting with a command outpost to a hellish backwater star system that turns out to be the source of an uprising that will bring war to her home planet. This series is part of a new multi-platform story world that includes The Secret Fleet, a ship-to-ship combat mobile game app available for free download on both iOS and Android and a feature film in development. Includes comics from issues #1 - 5. show more"
9780736431170,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7364/9780736431170.jpg,Frozen: Snow Place Like Home,4.12,8,Paperback,478936,English,₹ 818.21,Not available
9780552562799,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5525/9780552562799.jpg,The Amulet Of Samarkand,4.01,"123,387",Paperback,478551,English,"₹ 1,949.46","The first volume in the brilliant, bestselling Bartimaeus sequence. When the 5,000-year-old djinni Bartimaeus is summoned by Nathaniel, a young magician's apprentice, he expects to have to do nothing more taxing than a little levitation or a few simple illusions. But Nathaniel is a precocious talent and has something rather more dangerous in mind: revenge. Against his will, Bartimaeus is packed off to steal the powerful Amulet of Samarkand from Simon Lovelace, a master magician of unrivalled ruthlessness and ambition. Before long, both djinni and apprentice are caught up in a terrifying flood of magical intrigue, murder and rebellion. Set in a modern-day London controlled by magicians, this hilarious, electrifying thriller will enthral readers of all ages. show more"
9780552562812,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5525/9780552562812.jpg,The Golem's Eye,4.1,"89,643",Paperback,478551,English,"₹ 1,209.21","This second volume of the brilliant, bestselling Bartimaeus sequence. Two years have passed since the events of The Amulet of Samarkand and the young magician Nathaniel is rising fast through the government ranks. But his career is suddenly threatened by a series of terrifying crises. A dangerous golem makes random attacks on London and other raids, even more threatening, are perpetrated by the Resistance. Nathaniel and Bartimaeus travel to Prague, enemy city of ancient magic, but while they are there uproar breaks out at home and Nathaniel returns to find his reputation in tatters. Can he rescue it from his Machiavellian adversaries in the government bent on his destruction? A thrilling sequel in which the relationship between the young magician and the djinni remains as teasing and complex as ever. show more"
9780552562805,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5525/9780552562805.jpg,Ptolemy's Gate,4.27,"82,662",Paperback,478551,English,"₹ 1,153.28","The tremendous climax of the Bartimaeus sequence. Three years on from the events in The Golem's Eye, the magicians' rule in London is teetering on a knife-edge, with strikes, riots and general unrest. The Prime Minister is largely controlled by two advisers, one of whom is 17-year-old Nathaniel. Meanwhile, living under a false identity, Kitty has been researching djinn; she has come to believe that the only way to destroy the magicians is with an alliance between djinn and ordinary people. Kitty seeks out Bartimaeus and embarks on a terrifying journey into the djinn's chaotic domain - the Other Place - which no human being has ever survived. But even as she does so, Makepeace engineers a dramatic coup d'etat. The outcome is a shattering of the magicians' control and all magical laws are turned upside down. Can Bartimaeus, Nathaniel and Kitty settle old scores to prevent the earth's destruction? show more"
9780552562942,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5525/9780552562942.jpg,The Ring of Solomon,4.21,"28,918",Paperback,478551,English,₹ 983.61,"Fans of the Bartimaeus sequence will devour this book - a cracking adventure brimming with magic, intrigue and a treasure trove of characters that the reader can't help but fall for. We find everyone's favourite irascible djinni serving at the court of King Solomon in 950 BC Jerusalem, where he is causing his customary chaos and must help a girl assassin sent by the Queen of Sheba to steal the all-powerful Ring of Solomon. The comic relief is perfectly timed, the dialogue sharp and snappy and the fiendishly clever plot perfectly handled with Jonathan's trademark flair and command of language. Thrills, chills and a danger-spiked finale make Ring of Solomon an absolute must-read. show more"
9781939683311,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9396/9781939683311.jpg,Grimm Fairy Tales: Neverland,3.54,295,Paperback,478355,English,"₹ 1,505.30","Pan never wanted to grow up and now he's found the key to immortality and a way to rule the realm of Neverland forever! All he needs is a steady supply of children to complete his sinister plans. Once a magical paradise, Pan has reshaped Neverland into the ultimate nightmare for any child unlucky enough to visit. Only one child has ever been able to escape. Now as an adult, Hook may be the only person who can put a stop to Pan's madness! show more"
9781937068813,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9370/9781937068813.jpg,Grimm Fairy Tales Presents: Sleepy Hollow,3.45,103,Paperback,478355,English,"₹ 1,265.09","A legend is about to become all-too real! When a prank goes deadly wrong, those responsible will learn the truth behind the legend as the Headless Horseman returns to exact a horrifying vengeance none will never forget! From the writer of Salem's Daughter: The Haunting comes a tale of horror and terror that will leave you on the edge of your seats. Hold on to your hats...and your head! show more"
9781939683809,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9396/9781939683809.jpg,Age of Darkness Volume 3,3.76,34,Paperback,478355,English,"₹ 1,281.29","The epic Grimm Fairy Tales Age of Darkness storyline continues! All hell is about to break loose as the Dark Queen prepares to wage war on Earth and the four realms of power that surround it. Can Sela, Robyn, Cross, Shang, and the rest of the Realm Knights stop her in time or will the evil Queen finally gain ultimate power over the entire Grimm Universe? Collects OZ: Age of Darkness One-Shot, Wonderland Age of Darkness One-Shot, and Godstorm: Age of Darkness One-Shot. show more"
9781338353891,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3383/9781338353891.jpg,Fly Guy Presents: Monster Trucks,4.27,71,Paperback,478263,English,₹ 426.85,"Buzz introduces Fly Guy to one of the coolest vehicles around: monster trucks! Buzz and Fly Guy learn all about monster truck technology, tricks, events, and safety. These monsterzzzz are nothing to be scared of!Award-winning author-illustrator Tedd Arnold brings nonfiction to life for beginning readers in the next book in the kid-favorite Fly Guy Presents series. There are humorous illustrations and engaging photographs throughout. And the front cover features eye-catching holographic foil! show more"
9783423716512,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/4237/9783423716512.jpg,Throne of Glass 1 - Die Erwählte,4.19,"849,096",Paperback,478050,German,"₹ 1,608.48","Jetzt im Taschenbuch Celaena Sardothien ist jung, schon und zum Tode verurteilt. Doch dann taucht Chaol Westfall, Captain der Leibgarde, auf und bietet ihr eine einzige Chance zum Uberleben. Kronprinz Dorian hat sie dazu ausersehen, einen todlichen Wettkampf zu bestreiten: Wenn es ihr gelingt, fur ihn 23 kampferprobte Manner zu besiegen, wird sie ihre Freiheit wiedererlangen. Beim gemeinsamen Training mit Captain Westfall findet sie immer mehr Gefallen an dem jungen, geheimnisvollen Mann. Und auch der Kronprinz lasst sie nicht kalt. Zeit, uber ihre Gefuhle nachzudenken, bleibt ihr allerdings nicht. Denn etwas abgrundtief Boses lauert im Dunkeln des Schlosses - und es ist da, um zu toten. show more"
9781474837095,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4748/9781474837095.jpg,Nickelodeon PAW Patrol Sticker Scenes,0,0,Paperback,477926,English,₹ 484.62,Not available
9781607066088,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607066088.jpg,The Manhattan Projects Volume 1: Science Bad,3.87,"7,716",Paperback,476573,English,"₹ 1,284.36","What if the research and development department created to produce the first atomic bomb was a front for a series of other, more unusual, programs? show more"
9781607067269,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607067269.jpg,The Manhattan Projects Volume 2,3.99,"3,834",Paperback,476573,English,"₹ 1,584.57","The second amazing volume of the Science, Bad book of the new millennium. The battle for global supremacy is underway and the bad men of the Manhattan Projects will only accept one outcome: World domination! show more"
9781607069614,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607069614.jpg,The Manhattan Projects Volume 4: The Four Disciplines,3.91,"1,656",Paperback,476573,English,"₹ 1,838.58","It's the fourth volume of the world's greatest secret science history, The Manhattan Projects! ""The Four Disciplines"" follows our fractured cast as they focus on their own diverse, secret experiments and global power plays resulting in inevitable betrayal. show more"
9781939346001,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9393/9781939346001.jpg,Shadowman Volume 1 : Birth Rites,3.5,696,Paperback,475911,English,"₹ 1,576.47","There's a million dreams in the Big Easy. But now its worst nightmare is about to come true. As the forces of darkness prepare to claim New Orleans as their own, Jack Boniface must embrace the legacy he was born to uphold. As Shadowman, Jack is about to become the only thing that stands between his city and an army of unspeakable monstrosities from beyond the night. But is the mantle of Shadowman a blessing, or a curse? And what is the true cost of his otherworldly power? From rising star Justin Jordan (The Strange Talent of Luther Strode) and comics superstar Patrick Zircher (Captain America, Hulk), this volume collects SHADOWMAN #1-4. show more"
9781939346056,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9393/9781939346056.jpg,Shadowman Volume 2 : Darque Reckoning,3.49,354,Paperback,475911,English,"₹ 1,576.47","The coming of Master Darque is upon us! Jack Boniface has just been to Hell and back. After surviving the horrors of the Deadside, Jack is taking his new abilities to the limit and discovering more about the legacy of the Shadowman with each passing night. But, what if he wasn't the only thing that managed to escape back to Earth? Something dark has arrived in New Orleans, leaving death and madness in its black wake. What's more, the city's deadliest cartel assassin is after Jack, and he refuses to die - literally! Collecting SHADOWMAN #5-9 by acclaimed creators Justin Jordan (The Strange Talent of Luther Strode) and Patrick Zircher (Captain America) with Neil Edwards (Dark Avengers), Lee Garbett (X-O Manowar), and Roberto De La Torre (Daredevil), start reading here to follow Jack Boniface headlong into the dark side of the Valiant Universe - and find out why Shadowman is the thrilling series that MTV Geek calls ""everything a gripping horror comic should be. show more"
9781939346438,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9393/9781939346438.jpg,Shadowman Deluxe Edition Book 1,3.64,53,Hardback,475911,English,"₹ 1,576.47","There's a million dreams in the Big Easy. But now its worst nightmare is about to come true. As the forces of darkness prepare to claim New Orleans as their own, Jack Boniface must embrace the legacy he was born to uphold. As Shadowman, Jack is about to become the only thing that stands between his city and an army of unspeakable monstrosities from beyond the night. But is the mantle of Shadowman a blessing, or a curse? And what is the true cost of his otherworldly power? From rising star Justin Jordan (The Strange Talent of Luther Strode), comics superstar Patrick Zircher (Captain America, Hulk) and an all-star cast of visionary creators-including Roberto De La Torre (Daredevil), Ales Kot (Suicide Squad), Christopher Sebela (Captain Marvel), Miguel Sepulveda (Red Lanterns), Jim Zub (Skullkickers), and more. show more"
9781607067689,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607067689.jpg,Ravine Volume 2,4.33,287,Paperback,475910,English,"₹ 1,362.95","The balance of power in the kingdom of Palladia is threatened, as schemers plot to overthrow the rightful king. Amid this turmoil, a sorcerer named Stein Phais and a dragon rider named Lynn de Luctes are Wanderers, blessed with great power and destinies that can shape the fate of nations. How long will it be before they are drawn into the conflict? show more"
9781939346032,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9393/9781939346032.jpg,Bloodshot Volume 2 : The Rise and the Fall,3.89,694,Paperback,475876,English,"₹ 1,056.23","Bloodshot is finally free of the memories that have haunted him since his awakening - but now even greater mysteries remain. Who was he before he was transformed into a walking weapon? And just what purpose did he serve for Project Rising Spirit? Now, a rogue PRS scientist has told Bloodshot the location of the answers he needs - and they're buried deep within an off-the-grid, savagely fortified black site that will rain hellfire down upon anyone who dares trespass. And, once he's inside, he may just discover that he's not the only indestructible killing machine PRS ever dreamed into the world... What is Project Rising Spirit's true function in the Valiant Universe? Who will answer for their crimes? And what darker secrets yet await in the recesses of their classified compound? The answers you've been waiting for will beckon in Bloodshot: The Rise and The Fall. Collecting BLOODSHOT #5-9 by acclaimed writer Duane Swierczynski (Birds of Prey) and artists Manuel Garcia (Black Widow), Arturo Lozzi (Immortal Weapons), and Matthew Clark (Avenging Spider-Man), Bloodshot's brutal, bullet-riddled tour of duty through the Valiant Universe continues right here in the second shock-inducing volume of the series that Complex calls ""hard and heavy with each issue. show more"
9781939346315,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9393/9781939346315.jpg,Bloodshot Volume 5 : Get Some and Other Stories,3.49,257,Paperback,475876,English,"₹ 1,370.09","A collection of some of the greatest Bloodshot and the H.A.R.D. Corps stories ever told! Bloodshot and the expendable commandos of H.A.R.D. Corps face off against a network of terrorist saboteurs in the heart of the Persian Gulf! But, as Bloodshot digs into the multinational oil conglomerate that's signing his paychecks, he'll soon find himself confronted by the complex truth behind the terror - and face-to-face with an older, scrappier, more grizzled generation of superhuman soldier from the glory days of proxy wars and state-sponsored assassination. Then, the most elite assets of Project Rising Spirit team up for an early mission together - Bloodshot and the H.A.R.D. Corps, living weapons! But, in the decade of dial-up, the technology is far from perfect and bugs are bound to pop up in the wetware...with disastrous results! And, The one-man army known only as Bloodshot is forced to turn his guns on his own people! show more"
9781611175530,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6111/9781611175530.jpg,Kirby's Journal : Backyard Butterfly Magic,5,1,Paperback,475874,English,"₹ 1,981.15","On an eventful summer spent in Charleston, South Carolina, eleven-year-old Kirby, Grandma, and Grandpa plant a butterfly garden, and Kirby documents the wondrous adventures in learning that follow. Their observations, excitement, and curiosity are vividly captured through Kirby's journal and newly acquired hobby of photography as together they discover an abundance of life just outside their own backdoor. Including more than one hundred color photographs and a helpful glossary, Kirby's Journal inspires children of all ages to go outdoors, to watch and listen inquisitively, and to share in the magic of nature. With a playful attitude and a love of learning new things, Kirby discovers a whole new world of caterpillars, butterflies, spiders, snakes, squirrels, and more - as well as the importance of identification, classification, and conservation in learning about flora, fauna, and their natural habitats. show more"
9781611178203,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6111/9781611178203.jpg,Dreaming with Animals : Anna Hyatt Huntington and Brookgreen Gardens,0,0,Hardback,475874,English,"₹ 1,981.15","Dreaming with Animals is the first children's biography of celebrated sculptor and Brookgreen Gardens cofounder Anna Hyatt Huntington. Her remarkable life serves as an inspiration not only because of the greatness of her art but also because of her courage and perseverance. L. Kerr Dunn highlights how Anna overcame society's expectations of women and survived a life-threatening illness to become a prolific sculptor and an important benefactor of art and wildlife until her death at age ninety-seven. As a young woman, Anna moved to New York City at a time when American women of her class rarely lived alone or worked outside the home. Although she studied briefly under famous sculptors, she soon felt restless and left art school and began to teach herself to sculpt animals by watching them closely, trying to see the animal's true spirit and then representing that spirit in her work. Over time Anna established herself as an important animalier, an artist specializing in realistic portrayals of animals. By 1915 she was one of only ten American women artists earning enough money from the sales of her art to support herself. Later, with her husband, Archer Huntington, Anna founded South Carolina sculpture garden and wildlife preserve Brookgreen Gardens, the country's first public sculpture garden and the world's largest collection of figurative sculpture by American artists in an outdoor setting. This biography provides engaging details of Anna's life, such as her tendency as a child to lie in pastures studying horses; her travels around the country with her husband in a trailer full of monkeys, dogs, and birds; and the couple's purchase of a zoo. In Dreaming with Animals, Dunn has provided us with an affecting portrait of a strong, capable, talented, and innovative woman Robin R. Salmon, vice president for collections and curator of sculpture at Brookgreen Gardens, provides a foreword. show more"
9781401238964,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4012/9781401238964.jpg,Watchmen: The Deluxe Edition,4.37,"522,003",Hardback,475305,English,"₹ 3,245.58","In an alternate world where the mere presence of American superheroes changed history, the US won the Vietnam War, Nixon is still president, and the cold war is in full effect. Watchmen begins as a murder-mystery, but soon unfolds into a planet-altering conspiracy. As the resolution comes to a head, the unlikely group of reunited heroes - Rorschach, Nite Owl, Silk Spectre, Dr. Manhattan and Ozymandias - have to test the limits of their convictions and ask themselves where the true line is between good and evil. In the mid-eighties, Alan Moore and Dave Gibbons created Watchmen, changing the course of comics' history and essentially remaking how popular culture perceived the genre. Popularly cited as the point where comics came of age, Watchmen's sophisticated take on superheroes has been universally acclaimed for its psychological depth and realism. Watchmen is collected here in a deluxe hardcover, with sketches, extra bonus material, and a new Introduction by series artist Dave Gibbons. show more"
9781408346457,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408346457.jpg,Ten Little Pirates Board Book,4.36,282,Board book,474855,English,₹ 849.33,"Count along with the Ten Little Pirates, in this action-packed, counting rhyme adventure! In a sturdy board book, perfect for little hands to hold. The Ten Little Pirates are sailing out to sea ... But what will the Ten Little Pirates do when they meet a singing mermaid? And a whooshing hurricane? And a HUNGRY shark? Part traditional counting rhyme, part fun-filled story, Ten Little Pirates is perfect for sharing together. Read the bouncy rhyming story. Count from ten to one and back again, as the Little Pirates disappear then reappear. Spot and count the details on each page. And join in with all the great sound-words! The Ten Little series has sold over a million copies worldwide, and Ten Little Bookworms is a 2019 World Book Day pick. 'Traditional counting rhyme given a jaunty pirate twist that kids will love... a rollicking read with an easy rhythm and jaunty illustrations... excellent.' Guardian show more"
9781408346488,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408346488.jpg,Ten Little Monsters Board Book,4.27,141,Board book,474855,English,₹ 870.14,"Count along with the Ten Little Monsters in this Halloween counting rhyme adventure! In a sturdy board book, perfect for little hands to hold. Ten Little Monsters are going trick-or-treating ... But what will the Ten Little Monsters do when they meet a wailing ghost? Two creepy witches? And a GIANT SPIDER? Part traditional counting rhyme, part fun-filled story, Ten Little Monsters is perfect for sharing together. Read the bouncy rhyming story. Count from ten to one and back again, as the Little Monsters disappear then reappear. Spot and count the details on each page. And join in with all the great sound-words! The Ten Little series has sold over a million copies worldwide, and Ten Little Bookworms is a 2019 World Book Day pick. show more"
9780141352442,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141352442.jpg,"Hattie B, Magical Vet: The Pony's Hoof (Book 5)",4.54,37,Paperback,474811,English,₹ 553.26,"Discover a secret world of fairytale creatures! Book 5 of Hattie B's magical adventures. Hattie B has been called to the Kingdom of Bellua - a baby Pegasus needs her help! Evil King Ivar of the Imps has hurt the little pony's hoof and stolen his magical powers. Hattie just needs one apple and some special spice to help him, but it's going to be harder than she thinks to get it - King Ivar is waiting for her . . . Hattie B is inspired by a little girl called Harriet, who once asked 'where do unicorns and dragons go when they're unwell?' Her mum, Lindsay Taylor, and their friend, Suzanne Smith thought long and hard and suddenly realised - a magical vet of course! With this twinkle of an idea they met the writer Claire Baker and together they created the Kingdom of Bellua - and the pen name Claire Taylor-Smith. show more"
9780545795555,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5457/9780545795555.jpg,Charge of the Lightning Bugs: A Branches Book (the Notebook of Doom #8) : Volume 8,4.37,696,Paperback,474695,English,₹ 639.99,"Stermont's latest monster is SHOCKING! This series is part of Scholastic's early chapter book line called Branches, which is aimed at newly independent readers. With easy-to-read text, high-interest content, fast-paced plots, and illustrations on every page, these books will boost reading confidence and stamina. Branches books help readers grow!In this 8th book, there's trouble at Alexander's brand-new school. Lights are flickering, students are getting zapped, and escalators are running at super-speeds! When the sky fills with green lightning, Alexander, Rip, and Nikki know monsters must be to blame. Can the S.S.M.P. turn out the lights on these shocking monsters? show more"
9781607066910,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607066910.jpg,Nowhere Men Volume 1: Fates Worse Than Death,3.79,"2,536",Paperback,473826,English,"₹ 1,438.07","""SCIENCE IS THE NEW ROCK 'N' ROLL!"" So said Dade Ellis, Simon Grimshaw, Emerson Strange, and Thomas Walker at the dawn of a new age of enlightenment that ushered in a boom in scientific advancement. As the research supergroup World Corp., they became the most celebrated scientists of all time. They changed the world - and we loved them for it. But where did it all go wrong? And when progress is made at any and all cost, who ultimately pays the price? Collects Nowhere Men #1-6. ''When a writer-artist team is truly clicking, something magical can happen, and it does here. Mr. Stephenson and Mr. Bellegarde juggle multiple characters and locations - in geography and in time - yet personalities and appearances remain distinct. The creative team has also supplied realistic ephemera - personal letters, magazine covers and interviews, World Corp. logos and advertisements - that enrich the experience and fill-in the back story. ""Nowhere Men"" has a lot to absorb, and that's most welcome at a time when some comic books take only minutes to read.'' - The New York Times show more"
9781607066712,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607066712.jpg,Cyber Force: Rebirth Volume 1,3.38,194,Paperback,473182,English,"₹ 1,278.73","Top Cow celebrates its 20th anniversary with the return of the series that started it all - Cyber Force! Top Cow founder Marc Silvestri (The Darkness, Incredible Hulk) returns to his first Image series as co-writer, art director, and cover artist! Co-writer Matt Hawkins (Think Tank, Lady Pendragon) and artist Khoi Pham (Mighty Avengers, Daredevil) join Silvestri to bring you a contemporary re-imagining rooted in cutting-edge, real-world technology. Carin Taylor, codenamed Velocity, has escaped from the CDI controlled Millennium City and is desperately trying to find the one man she believes can help her prevent the end of the world. When she runs into a group of other CDI escapees, will they help her... or turn their backs? Collects Cyber Force #1-5. show more"
9781632151186,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6321/9781632151186.jpg,Cyber Force: Rebirth Volume 2,2.79,52,Paperback,473182,English,"₹ 2,011.92","Cyber Data has created a killing machine that not even they can control. Killjoy has been let loose on the world and nothing will stand in her way as she seeks revenge against her old adversary Ripclaw. Cyber Data has been exposed and Stryker, Velocity, and the others have one, last shot at survival. As it turns out, CDI isn't the only power out to destroy the world. show more"
9781847150103,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847150103.jpg,Lost in the Snow,4.15,905,Paperback,472763,English,₹ 637.98,"A magical, Christmassy story guaranteed to melt the hearts of all animal lovers! Fluff is the smallest and weakest of the farm kittens, but she surprises everyone with her strength and spirit, and soon she and her brothers and sisters are ready for new homes. But nobody seems to want Fluff, and after a heartbreaking encounter with a little girl called Ella, she gives up on her dream of a loving home and flees the farm out into the big scary world. Soon Fluff is lost and all alone... show more"
9781847150790,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847150790.jpg,Ginger the Stray Kitten,4.24,448,Paperback,472763,English,₹ 547.76,"Rosie loves visiting the stray cats that live on the farm near her gran's house. Her favourite is a tiny kitten who she calls Ginger, because of his lovely orange fur. At first Ginger is very shy, then gradually he learns to trust Rosie. But when the farm is sold to developers and the builders start work, the little kitten is terrified - the other cats have disappeared and he's all alone. Suddenly the world is a very scary place... show more"
9781847150417,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847150417.jpg,Sam the Stolen Puppy,4.19,420,Paperback,472763,English,₹ 641.38,"Sam, a golden Labrador puppy, is Emily's best present ever! The two become great friends and Emily is sad to leave him at home when she starts back at school. When Sam is stolen from the back garden one afternoon, Emily is desperate with worry. She is determined to get her precious puppy back - but how will she find him? show more"
9781847150516,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847150516.jpg,Max the Missing Puppy,4.16,344,Paperback,472763,English,₹ 500.11,"Molly is over the moon when she's given Max, a gorgeous Old English Sheepdog puppy, and soon the two are inseparable. Max pines for Molly when she's at school, and longs for her to come home and play, so when he spies an open window one day he sets off to find her. But the world is a scary place for a puppy on his own and soon Max is alone and in danger. Will he ever be reunited with Molly...? show more"
9781847151384,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847151384.jpg,Oscar's Lonely Christmas,4.24,343,Paperback,472763,English,₹ 547.76,"Hannah is delighted to receive a Dalmation puppy, Oscar, just before Christmas. She wishes she could spend all her time with her gorgeous puppy, but she has her school Christmas play to rehearse. Meanwhile, Oscar feels lonely and neglected. Why doesn't Hannah want to be with him any more? show more"
9781847151971,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847151971.jpg,The Kitten Nobody Wanted,4.16,305,Paperback,472763,English,₹ 618.47,"Mia can't get over her pet cat Sandy's death, and can't ever imagine replacing him. Over the Christmas holidays, she gets to play with her friend's cat's kittens. Then Mia's parents surprise her by saying she can have the last kitten, Whiskers. But although Mia loves him, she feels guilty about Sandy. Can Mia bring herself to keep the new kitten? From best-selling author Holly Webb comes another heart-warming animal story. show more"
9781847150622,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847150622.jpg,Timmy in Trouble,4.11,303,Paperback,472763,English,₹ 545.16,"Katie can't believe it when her parents agree that she can have a puppy. And when she sees the lively Timmy, she's sure her family will fall in love with him, just as she has. But her sister Jess is worried about how Misty the cat with react to the new arrival. Katie thinks they'll get used to each other, but things don't go as planned. Every time Timmy tries to play with Misty he upsets her and gets into trouble. Timmy is so sad. Why doesn't Misty want to be friends? show more"
9781847154408,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8471/9781847154408.jpg,The Brave Kitten,4.28,176,Paperback,472763,English,₹ 633.28,"A brand new tale in the Animal Stories series from best-selling author Holly Webb, about a girl and her brave pet cat. Helena loves to help out at the vet's surgery where her older cousin Lucy works as a nurse. Then one day, a young cat is rushed in, having been injured by a car. Helena helps to care for the cat she calls Caramel, but where will he go if his owner can't be found? The Brave Kitten is the 28th book in Holly Webb's Animal Stories series, a must for animal loving girls and boys aged six to eight years. show more"
9780312674397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3126/9780312674397.jpg,Speak,4.04,"538,222",Paperback,472658,English,₹ 929.21,"The extraordinary, groundbreaking novel from Laurie Halse Anderson, with more than 2.5 million copies sold! The first ten lies they tell you in high school. Speak up for yourself--we want to know what you have to say. From the first moment of her freshman year at Merryweather High, Melinda knows this is a big fat lie, part of the nonsense of high school. She is friendless, outcast, because she busted an end-of-summer party by calling the cops, so now nobody will talk to her, let alone listen to her. As time passes, she becomes increasingly isolated and practically stops talking altogether. Only her art class offers any solace, and it is through her work on an art project that she is finally able to face what really happened at that terrible party: she was raped by an upperclassman, a guy who still attends Merryweather and is still a threat to her. Her healing process has just begun when she has another violent encounter with him. But this time Melinda fights back, refuses to be silent, and thereby achieves a measure of vindication. In Laurie Halse Anderson's powerful novel, an utterly believable heroine with a bitterly ironic voice delivers a blow to the hypocritical world of high school. She speaks for many a disenfranchised teenager while demonstrating the importance of speaking up for oneself. Speak was a 1999 National Book Award Finalist for Young People's Literature. show more"
9781474917919,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4749/9781474917919.jpg,Telling the Time Activity Book,5,1,Paperback,472052,English,₹ 954.68,"Children can become top at telling the time with this fun-filled book, crammed with puzzles and activities, including a practice clock to cut out and make. Learn about hours, minutes and seconds, calendars and timetables, AM and PM, and then try the challenging puzzles. Four pages of stickers and all the answers are at the back of the book. show more"
9781607067191,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6070/9781607067191.jpg,The Activity Volume 2,4.07,182,Paperback,471894,English,"₹ 1,398.22","Collecting the hit Special Ops thriller that Fanboy Comics calls ""a realistic story about the teams that protect us, without us ever knowing it."" Follow Team Omaha from Uzbekistan to Somalia to Minneapolis on their globe-trotting, high-octane, and high-tech execution of WARFARE WITHOUT WARNING! Collects The Activity #6-12 show more"
