isbn,Series,name,Rating,Review,Type of Book,Age Level,Grade Level,Lexile Score,Number of Pages,Language,Size,Publisher,Publication Date,ISBN 10,ISBN 13,Author ,Author 2,Author 3,Main Image,,Image 3
9781444935110,Famous Five,Famous Five Bk 10 Five On Hike Together,4.7,606,Paperback,Not known,Not known,Not known,Not known,English,5.47 x 0.83 x 7.76 inches,Hachette Kids Hodder Children,"January 1, 1981",1444935119,9781444935110,,,,https://m.media-amazon.com/images/I/61P9WnbVBML._US218_.jpg,,
9781444935127,Famous Five,Famous Five Bk 11 Five Have Wonderf Time,4.7,649,Paperback,Not known,Not known,Not known,Not known,English,5.04 x 1.02 x 7.72 inches,1966,"January 1, 1966",1444935127,9781444935127,Blyton.E.,,,https://m.media-amazon.com/images/I/61LByEhE-5L._US218_.jpg,,
9781444935134,Famous Five,Famous Five Bk 13 5 Go To Mystery Moor,4.6,642,Paperback,Not known,Not known,Not known,Not known,English,5.04 x 0.87 x 7.8 inches,Hachette Kids Hodder Children,"January 1, 1969",1444935135,978-1444935134,,,,https://m.media-amazon.com/images/I/51JeYhkNDhL._US218_.jpg,,
9781444935141,Famous Five,Famous Five Bk 14 Five Have Plenty Fun,4.6,598,Paperback,Not known,Not known,Not known,Not known,English,5.12 x 0.75 x 7.72 inches,Hachette Kids Hodder Children,Not known,1444935143,9781444935141,,,,https://m.media-amazon.com/images/I/51rMV8iQxlL._US218_.jpg,,
9781444935158,Famous Five,Famous Five Bk 15 Five On A Secret Trail,4.6,667,Paperback,Not known,Not known,Not known,Not known,English,5.28 x 0.63 x 7.76 inches,Hachette Kids Hodder Children,Not known,1444935151,9781444935158,,,,https://m.media-amazon.com/images/I/515H7fjsdIL._US218_.jpg,,
9781444910582,Famous Five: Gift Books and Collections,Famous Five Collection 3 Books In 1,4.7,"4,672",Paperback,8 - 12 years,Not known,Not known,Not known,English,5.24 x 1.69 x 7.8 inches,Hodder Children's Books,"January 1, 2012",1444910582,9781444910582,Enid Blyton Enid Blyton,,,https://m.media-amazon.com/images/I/51fEgs6qgTL._US218_.jpg,,
9781444924848,Famous Five: Gift Books and Collections,"The Famous Five Collection: Books 4-6 (Famous Five Gift Books and Collections) [Paperback] [Jan 01, 2012] Enid Blyton",4.7,"2,380",Paperback,Not known,Not known,Not known,Not known,English,5.47 x 1.89 x 7.8 inches,Hachette Kids Hodder Children,"January 1, 2015",1444924842,9781444924848,Enid Blyton,,,https://m.media-amazon.com/images/I/51bH29PXm5L._US218_.jpg,,
9781444929706,Famous Five: Gift Books and Collections,Famous Five Collection 3 Books 7 9,4.7,"1,953",Paperback,8 - 12 years,Not known,Not known,Not known,English,5.31 x 1.77 x 7.8 inches,Hachette Childrens Group,"January 1, 2016",9781444929706,9781444929706,Enid Blyton,,,https://m.media-amazon.com/images/I/511F5FPDtvL._US218_.jpg,,
9781444935165,Famous Five: Gift Books and Collections,The Famous Five Collection 4,4.7,"1,466",Paperback,Not known,Not known,Not known,Not known,English,5.04 x 1.89 x 7.72 inches,Hachette Kids Hodder Children,Not known,144493516X,9781444935165,Enid Blyton,,,https://m.media-amazon.com/images/I/51QLUis6rzL._US218_.jpg,,
9781444940176,Famous Five: Gift Books and Collections,The Famous Five Collection 5,4.7,"1,205",Paperback,Not known,Not known,Not known,Not known,English,5.04 x 1.81 x 7.72 inches,Hachette Children's Group,Not known,1444940171,9781444940176,,,,https://m.media-amazon.com/images/I/51cPAC417yL._US218_.jpg,,
9781444958188,Famous Five: Gift Books and Collections,The Famous Five Collection 6: Books 16-18 (Famous Five: Gift Books and Collections),4.8,544,Paperback,8 - 11 years,Not known,Not known,Not known,English,5.04 x 1.89 x 7.72 inches,Hodder Children's Books,"March 4, 2021",1444958186,9781444958188,Enid Blyton,,,https://m.media-amazon.com/images/I/51Gf5m9PGiL._US218_.jpg,,
9781338853681,Fantastic Beasts,"Fantastic Beasts: The Secrets of Dumbledore – The Complete Screenplay (Fantastic Beasts, Book 3) (Harry Potter)",4.7,"1,659",Hardcover,8 years and up,3 - 6,Not known,288 pages,English,6.25 x 1 x 9.25 inches,Scholastic Inc.,"July 19, 2022",1338853686,9781338853681,J. K. Rowling,Steve Kloves,,https://m.media-amazon.com/images/I/51f2zEOikHL._US218_.jpg,,
9781408708989,Fantastic Beasts,"Fantastic Beasts and Where to Find Them: The Original Screenplay [Hardcover] [Jan 01, 2016] J.K. Rowling",4.6,"15,055",Hardcover,Not known,Not known,Not known,304 pages,English,5.83 x 1.06 x 8.62 inches,HACHETTE,"November 17, 2016",9781408708989,9781408708989,Rowling J K,,,https://m.media-amazon.com/images/I/61shXRHSdbL._US218_.jpg,,
9781408711705,Fantastic Beasts,Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay,4.7,"9,956",Hardcover,Not known,Not known,Not known,Not known,English,5.51 x 1.26 x 8.66 inches,HACHETTE,"January 1, 2014",1408711702,9781408711705,Rowling J.K.,,,https://m.media-amazon.com/images/I/6188Kbw77LL._US218_.jpg,https://m.media-amazon.com/images/I/31-ILDy2QeL._US218_.jpg,Not known._US218_.jpg
9781454926559,First Explorers,Dinosaurs (First Explorers),4.8,627,Board book,1 - 4 years,Not known,Not known,10 pages,English,7.25 x 1 x 7.25 inches,Union Square Kids,"August 1, 2017",1454926554,9781454926559,Chorkung,,,https://m.media-amazon.com/images/I/61B8947MqQL._US218_.jpg,,
9781454926566,First Explorers,In the Jungle (First Explorers),4.8,228,Board book,1 - 4 years,Not known,Not known,10 pages,English,7.25 x 1 x 7.25 inches,Union Square Kids,"August 1, 2017",1454926562,9781454926566,Jenny Wren,,,https://m.media-amazon.com/images/I/610Swxn4X6L._US218_.jpg,,
9781454926573,First Explorers,Night Animals (First Explorers),4.8,196,Board book,1 - 4 years,Not known,Not known,10 pages,English,7.1 x 0.7 x 7.1 inches,Union Square Kids,"August 1, 2017",1454926570,9781454926573,Jenny Wren,,,https://m.media-amazon.com/images/I/61LUJBzHj+L._US218_.jpg,,
9781454926580,First Explorers,Sea Creatures (First Explorers),4.8,599,Board book,1 - 4 years,Not known,Not known,10 pages,English,7.25 x 1 x 7.25 inches,Union Square Kids,"August 1, 2017",1454926589,9781454926580,Chorkung,,,https://m.media-amazon.com/images/I/61E0gLRlsXL._US218_.jpg,,
9781454929406,First Explorers,Astronauts (First Explorers),4.8,475,Board book,"1 - 4 years, from customers",Not known,Not known,10 pages,English,7 x 0.75 x 7 inches,Union Square Kids,"February 6, 2018",1454929405,9781454929406,Christiane Engel,,,https://m.media-amazon.com/images/I/61L71W1aP8L._US218_.jpg,,
9781454929413,First Explorers,Brilliant Bugs (First Explorers),4.6,314,Board book,1 - 4 years,Not known,Not known,10 pages,English,7 x 0.75 x 7 inches,Union Square Kids,"February 6, 2018",1454929413,9781454929413,Chorkung,,,https://m.media-amazon.com/images/I/61afpeZr6tL._US218_.jpg,,
9781454929420,First Explorers,My Body (First Explorers),4.4,213,Board book,1 - 4 years,Not known,Not known,10 pages,English,7 x 0.75 x 7 inches,Union Square Kids,"February 6, 2018",1454929421,9781454929420,Rebecca Jones,,,https://m.media-amazon.com/images/I/61eNZHQ8EJL._US218_.jpg,,
9781454929437,First Explorers,Wild Animals (First Explorers),4.6,226,Board book,1 - 4 years,Not known,Not known,10 pages,English,7 x 0.75 x 7 inches,Union Square Kids,"February 6, 2018",145492943X,9781454929437,Jenny Wren,,,https://m.media-amazon.com/images/I/61OplbEGfwL._US218_.jpg,,
9781509878772,First Explorers,Snowy Animals,4.7,147,Board book,Not known,Not known,Not known,Not known,English,7.09 x 0.59 x 7.09 inches,Campbell Books Ltd,Not known,1509878777,9781509878772,Jenny Wren,,,https://m.media-amazon.com/images/I/51zA1ahchcL._US218_.jpg,,
9781509878789,First Explorers,Things That Go,4.7,282,Board book,Not known,Not known,Not known,Not known,English,7.17 x 0.67 x 7.13 inches,Campbell Books Ltd,"September 6, 2018",1509878785,9781509878789,,,,https://m.media-amazon.com/images/I/61s2dVMq1KL._US218_.jpg,,
9781509898343,First Explorers,Machines (First Explorers),4.7,256,Board book,1 - 5 years,Not known,Not known,10 pages,English,7.09 x 0.59 x 7.09 inches,Campbell Books,"March 7, 2019",1509898344,9781509898343,Campbell Books,,,https://m.media-amazon.com/images/I/51G6pq90-+L._US218_.jpg,,
9781529003819,First Explorers,Moon Landing (First Explorers),4.8,100,Board book,1 - 5 years,Not known,Not known,10 pages,English,7.09 x 0.63 x 7.09 inches,Campbell Books,"May 16, 2019",1529003814,9781529003819,Campbell Books,,,https://m.media-amazon.com/images/I/51wlijlYNeL._US218_.jpg,https://m.media-amazon.com/images/I/41lux9an1NL._US218_.jpg,https://m.media-amazon.com/images/I/41TrLvOXsWL._US218_.jpg
9781474920520,First Questions & Answers,What's it Like in Space? (Lift-the-Flap First Questions and Answers),4.7,34,Board book,Not known,Not known,Not known,12 pages,English,8.82 x 0.71 x 7.95 inches,Usborne Publishing Ltd,"November 1, 2017",1474920527,9781474920520,Katie Daynes,,,https://m.media-amazon.com/images/I/513xMnuNreL._US218_.jpg,,
9781474940085,First Questions & Answers,How Do Animals Talk,4.9,20,Board book,Not known,Not known,Not known,Not known,English,8.58 x 0.63 x 7.87 inches,Usborne GB,"May 31, 2018",1474940080,9781474940085,Katie Daynes,,,https://m.media-amazon.com/images/I/51Jw+87-v2L._US218_.jpg,,
9781474948173,First Questions & Answers,Why Does the Sun Shine? (Lift the Flap First Questions and Answers),4.8,31,Board book,Not known,Not known,Not known,12 pages,English,7.83 x 0.59 x 8.5 inches,Usborne Publishing Ltd,"October 4, 2018",1474948170,9781474948173,Katie Daynes,,,https://m.media-amazon.com/images/I/51Sz1+UfJfL._US218_.jpg,,
9781474948197,First Questions & Answers,Why do Tigers have Stripes ? - Lift-the-flap First Questions and Answers,4.9,32,Hardcover,2 - 12 years,Not known,Not known,Not known,English,7.83 x 0.59 x 8.82 inches,USBORNE CAT ANG,"September 8, 2020",1474948197,9781474948197,Katie Daynes,Christine Pym,,https://m.media-amazon.com/images/I/5140JoP6APL._US218_.jpg,,
9781474986434,First Questions & Answers,Where Does Poo Go? (Lift the Flap First Questions and Answers): 1 (Lift-the-Flap First Questions & Answers),4.8,15,Board book,4 - 7 years,Not known,Not known,Not known,English,20.87 x 0.55 x 7.83 inches,Usborne Publishing Ltd,"February 4, 2021",1474986439,9781474986434,Katie Daynes,,,https://m.media-amazon.com/images/I/51qTKbiMiYL._US218_.jpg,,
9781474991513,First Questions & Answers,What is a virus? - Lift-the-flap First Questions and Answers,4.7,59,Hardcover,9 - 12 years,Not known,Not known,Not known,English,7.83 x 0.55 x 8.86 inches,USBORNE CAT ANG,"April 15, 2021",1474991513,9781474991513,Katie Daynes,"Kirsti Beautyman,",Caitriona Cox(Assistant),https://m.media-amazon.com/images/I/51nVrfKfMDL._US218_.jpg,https://m.media-amazon.com/images/I/51qQ5CI+qUL._US218_.jpg,https://m.media-amazon.com/images/I/41L2ETIARSS._US218_.jpg
9780746070512,First Reading Level 3,The Little Red Hen (Usborne First Reading: Level 3),4.8,33,Hardcover,2 - 6 years,Not known,360L,48 pages,English,5.55 x 0.39 x 7.99 inches,Usborne Publishing Ltd,"August 25, 2006",746070519,9780746070512,Susanna Davidson,,,https://m.media-amazon.com/images/I/51+Yybeh1cL._US218_.jpg,,
9780746073353,First Reading Level 3,The Enormous Turnip (Usborne First Reading: Level 3),4.5,274,Hardcover,2 - 6 years,Not known,410L,48 pages,English,7.91 x 0.39 x 5.47 inches,Usborne Publishing Ltd,"August 25, 2006",746073356,9780746073353,Katie Daynes,,,https://m.media-amazon.com/images/I/41AYXXZBfhL._US218_.jpg,,
9780746078846,First Reading Level 3,Chicken Licken: Level 3 (First Reading),4.4,79,Hardcover,Not known,Not known,400L,48 pages,English,5.35 x 0.39 x 8.03 inches,Usborne Publishing Ltd,"February 23, 2007",746078846,9780746078846,Russell Punter,,,https://m.media-amazon.com/images/I/51DGatbw3ML._US218_.jpg,https://m.media-amazon.com/images/I/51a8TZcqGHL._US218_.jpg,Not known._US218_.jpg
9780746078853,First Reading Level 3,The Three Little Pigs (Usborne First Reading: Level 3),4.4,25,Hardcover,Not known,Not known,520L,48 pages,English,5.43 x 0.39 x 7.95 inches,Usborne Publishing Ltd,"February 23, 2007",9780746078853,9780746078853,Susanna Davidson,,,https://m.media-amazon.com/images/I/41dY0V5XY7L._US218_.jpg,,
9780746084113,First Reading Level 3,Goldilocks and the Three Bears (Usborne First Reading: Level 3),5,6,Hardcover,2 - 6 years,Not known,510L,64 pages,English,5.39 x 0.39 x 7.95 inches,Usborne Publishing Ltd,"June 29, 2007",746084110,9780746084113,Susanna Davidson,"Carl Gordon,",Mike Gordon,https://m.media-amazon.com/images/I/51Bk8rXaoFL._US218_.jpg,,
9780746085479,First Reading Level 3,Bugs - Usborne First Reading Level Three,4,8,Hardcover,Not known,Not known,450L,48 pages,English,5.39 x 0.39 x 7.76 inches,Usborne Publishing Ltd,"January 1, 2007",746085478,9780746085479,Sarah Courtauld,,,https://m.media-amazon.com/images/I/51AGHwvst8L._US218_.jpg,,
9780746085554,First Reading Level 3,The Fish That Talked (First Reading) (2.3 First Reading Level Three (Red)),3.5,2,Hardcover,Not known,Not known,460L,48 pages,English,7.87 x 0.35 x 5.35 inches,Usborne Publishing Ltd,"January 31, 2008",746085559,9780746085554,Rosie Dickins,,,https://m.media-amazon.com/images/I/51iSKR33r3L._US218_.jpg,,
9780746091463,First Reading Level 3,"Dinosaur Who Lost His Roar (First Reading Level 3) [Paperback] [Jan 01, 2010] NILL",4.7,56,Paperback,Not known,Not known,Not known,Not known,English,5.12 x 0.2 x 7.72 inches,Usborne Books,"January 1, 2010",9780746091463,9780746091463,?Russell Punter,,,https://m.media-amazon.com/images/I/413S-folfOL._US218_.jpg,,
9780746096567,First Reading Level 3,The Mouse's Wedding (Usborne First Reading: Level 3),4.6,14,Hardcover,Not known,Not known,440L,48 pages,English,5.47 x 0.39 x 7.83 inches,Usborne Publishing Ltd,"September 26, 2008",746096569,9780746096567,Mairi MacKinnon,,,https://m.media-amazon.com/images/I/51CVbrIDCqL._US218_.jpg,,
9780746096574,First Reading Level 3,Danny The Dragon - Usborne First Reading Level 3,4.1,19,Hardcover,Not known,Not known,470L,48 pages,English,5.39 x 0.39 x 7.95 inches,Usborne Publishing Ltd,"November 28, 2008",746096577,9780746096574,Russell Punter,,,https://m.media-amazon.com/images/I/51xlPJq2pIL._US218_.jpg,,
9780746096642,First Reading Level 3,The Golden Goose (USBORNE First Reading: Level 3,5,2,Hardcover,Not known,Not known,470L,48 pages,English,5.47 x 0.39 x 7.95 inches,Usborne Publishing Ltd,"September 26, 2008",074609664X,978-0746096642,Conrad Mason,,,https://m.media-amazon.com/images/I/515o-zSBUjL._US218_.jpg,,
9780746096727,First Reading Level 3,Scaredy Cat (First Reading Level 3),4.5,68,Hardcover,Not known,Not known,440L,48 pages,English,5.43 x 0.39 x 7.99 inches,Usborne Publishing Ltd,"November 28, 2008",9780746096727,9780746096727,Russell Punter,,,https://m.media-amazon.com/images/I/51f3TER6-QL._US218_.jpg,,
9780746096796,First Reading Level 3,Monkeys (First Reading Level 3),5,3,Hardcover,Not known,Not known,470L,48 pages,English,5.31 x 0.39 x 7.87 inches,Usborne Publishing Ltd,"January 30, 2009",746096798,9780746096796,Sarah Courtauld,Daniel (Ill Howarth,,https://m.media-amazon.com/images/I/51-njVsawTL._US218_.jpg,,
9780746096888,First Reading Level 3,The Magic Pear Tree (First Reading Level 3),3.1,7,Hardcover,Not known,Not known,Not known,48 pages,English,5.12 x 0.39 x 7.72 inches,Usborne,"January 1, 2009",746096887,9780746096888,Rosie Dickins,,,https://m.media-amazon.com/images/I/51EhUYYMRLL._US218_.jpg,,
9780794513757,First Reading Level 3,The Little Red Hen (First Reading Level 3),4.1,109,Hardcover,6 - 8 years,1 - 2,360L,48 pages,English,5.5 x 0.5 x 7.75 inches,Usborne Pub Ltd,"January 1, 2006",794513751,9780794513757,Susanna Davidson,"Lesley Sims(Editor),",Daniel Postgate,https://m.media-amazon.com/images/I/310J4QWYBNL._US218_.jpg,,
9780794518387,First Reading Level 3,The Leopard and the Sky God: Level Three (Usborne First Reading),4.2,14,Hardcover,4 - 8 years,Preschool - 2,480L,48 pages,English,5.5 x 0.75 x 8 inches,Usborne Pub Ltd,"January 1, 2007",794518389,9780794518387,"Mairi Mackinnon(Adapter),",Ali Lodge,,https://m.media-amazon.com/images/I/51lDTx7iXFL._US218_.jpg,,
9780794519117,First Reading Level 3,The Musicians of Bremen (Usborne First Reading),4.4,62,Hardcover,6 - 8 years,1 - 2,370L,48 pages,English,5.25 x 0.5 x 8.25 inches,Usborne Pub Ltd,"January 1, 2007",794519113,9780794519117,"Susanna Davidson(Adapter),","Mike Gordon,",Carl Gordon,https://m.media-amazon.com/images/I/51Y2WhQMIHL._US218_.jpg,,
9781409533511,First Reading Level 3,Mouse's Wedding,4.1,16,Hardcover,Not known,Not known,Not known,48 pages,English,5.35 x 0.39 x 7.95 inches,Usborne Books,"January 1, 2011",1409533514,9781409533511,Mairi MacKinnon,,,https://m.media-amazon.com/images/I/51kTAmKpVUL._US218_.jpg,,
9781409535874,First Reading Level 3,King's Pudding,4.2,3,Hardcover,Not known,Not known,480L,32 pages,English,5.35 x 0.39 x 7.95 inches,Usborne,"January 1, 2012",1409535878,9781409535874,Mairi Mackinnon,,,https://m.media-amazon.com/images/I/51zL3NEUOTL._US218_.jpg,,
9781409535959,First Reading Level 3,Goose Girl,4.8,9,Hardcover,Not known,Not known,510L,Not known,English,5.35 x 0.39 x 7.95 inches,Usborne Books,"January 1, 2012",1409535959,9781409535959,Russell Punter,,,https://m.media-amazon.com/images/I/51cXjrUBPSL._US218_.jpg,,
9780746078877,First Reading Level 4,Emperor And The Nightingale - Usborne First Reading Level 4,4.4,10,Hardcover,Not known,Not known,520L,48 pages,English,5.51 x 0.35 x 8.07 inches,Usborne Publishing Ltd,"April 20, 2007",746078870,9780746078877,Rosie Dickins,,,https://m.media-amazon.com/images/I/51zD8kxXZSL._US218_.jpg,,
9780746091623,First Reading Level 4,"Town Mouse the Country Mouse (First Reading Level 4) [Paperback] [Jan 01, 2010] Susanna Davidson",5,3,Paperback,Not known,Not known,450L,Not known,English,7.99 x 10 x 1.85 inches,Usborne Export,"January 1, 1900",746091621,9780746091623,Susanna Davidson,,,https://m.media-amazon.com/images/I/510jrqLYeXL._US218_.jpg,,
9780746096673,First Reading Level 4,Dick Whittington,4.7,32,Hardcover,Not known,Not known,510L,48 pages,English,5.31 x 0.39 x 7.91 inches,Usborne Publishing Ltd,"September 26, 2008",9780746096673,9780746096673,Russell Punter,,,https://m.media-amazon.com/images/I/518u6geA1mL._US218_.jpg,,
9780746096710,First Reading Level 4,Thumbelina (First Reading Level 4),4.5,48,Hardcover,Not known,Not known,530L,48 pages,English,5.39 x 0.31 x 7.95 inches,Usborne Publishing Ltd,"December 26, 2008",746096712,9780746096710,Susanna Davidson,Petra Brown,,https://m.media-amazon.com/images/I/41yOd29lDXL._US218_.jpg,,
9780746096918,First Reading Level 4,Androcles And The Lion - Usborne First Reading Level Four,4.4,19,Hardcover,Not known,Not known,480L,48 pages,English,6.38 x 0.39 x 8.27 inches,Usborne Publishing Ltd,"December 26, 2008",746096917,9780746096918,Russell Punter,,,https://m.media-amazon.com/images/I/51bjgYs7bGL._US218_.jpg,,
9780746098967,First Reading Level 4,Polar Bear,5,2,Hardcover,Not known,Not known,Not known,Not known,English,5.35 x 0.39 x 7.95 inches,Usborne,"January 1, 2009",746098960,9780746098967,"Daniel Mason, Conrad; Howarth",,,https://m.media-amazon.com/images/I/41cmRmIspwL._US218_.jpg,,
9780746099018,First Reading Level 4,Owls,4.8,11,Hardcover,Not known,Not known,Not known,Not known,English,5.35 x 0.39 x 7.95 inches,Usborne,"January 1, 2009",746099010,9780746099018,Sarah Courtauld,,,https://m.media-amazon.com/images/I/51xKeynSEpL._US218_.jpg,https://m.media-amazon.com/images/I/31V75WKMv2S._US218_.jpg,https://m.media-amazon.com/images/I/41I2VEzgHzS._US218_.jpg
9780794520786,First Reading Level 4,"Baba Yaga: The Flying Witch (Usborne First Reading, Leverl Four)",4.4,20,Hardcover,6 - 8 years,1 - 2,470L,48 pages,English,5 x 0.25 x 8 inches,Usborne Pub Ltd,"January 1, 2008",794520782,9780794520786,"Susanna Davidson(Adapter),",Sara Rojo,,https://m.media-amazon.com/images/I/21uup+79+XL._US218_.jpg,,
