id,guid,name,image,isbn,rating,review_count,book_format,language,price,description,stock_available,amazon_bestseller,bestseller_age1,bestseller_age2,bestseller_age3,bestseller_age4,bestseller_age5,bestseller_age6,most_borrowed,borrowed_age1,borrowed_age2,borrowed_age3,borrowed_age4,borrowed_age5,borrowed_age6,suggestion_age1,suggestion_age2,suggestion_age3,suggestion_age4,suggestion_age5,suggestion_age6,tag1,series_id,age_group_1,age_group_2,age_group_3,age_group_4,age_group_5,age_group_6
2948,,Touchy-Feely Kittens,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409548829.jpg,9781409548829,3.63,35,Board book,English,"₹ 40,170.77","This is a new reduced format of this touchy-feely favourite, perfect for little fingers to hold and explore. The simple illustrations of kittens and patches of different textures will delight babies and very young children. It is a perfect book for sharing as there's so much to look at, talk about and touch, helping to develop sensory and language. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2949,,Pop-up Jungle,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409550310.jpg,9781409550310,4.24,17,Board book,English,"₹ 1,333.68","Turn the pages of this delightful pop-up book to see Monkey swing, Snake slither, Parrot fly and Tiger pounce. Each page has a colourful jungle scene that pops up for little children to explore, and a different jungle animal to meet. A pleasure to share with little children who will love the surprises when they turn the pages, and making the animal noises in the simple text. With free online audio to listen to. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2950,,Underpants for Ants,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409557449.jpg,9781409557449,4.01,174,Paperback,English,₹ 727.62,A humorously illustrated picture book for beginner readers - great fun to read aloud together. The ants are feeling a bit chilly - can Mouse help with her knitting skills? With simple rhyming text and phonic repetition specially designed to develop essential language and early reading skills. Also includes guidance notes for parents at the back of the book. ,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2951,,Llamas in Pyjamas,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409577904.jpg,9781409577904,3.93,175,Paperback,English,₹ 731.89,"A lively rhyming story with humorous and irresistible illustrations, which uses phonic repetition specially designed to help children learn to read. Sam, Ali and Charlie all yell with delight, there's a creepy sleepover at Frankie's tonight! They pick out pyjamas with stripes, spots and dots, with their packs on their backs off to Frankie's they trot. The simple rhyming text helps to develop essential language and early reading skills, and there are guidance notes for parents at the back of the book. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2952,,Farmyard Tales The Naughty Sheep,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409590729.jpg,9781409590729,4.21,75,Hardback,English,"₹ 13,206.94","Woolly the sheep is always escaping: running around Apple Tree Farm and eating Mrs. Boot's flowers. But when she runs all the way to the Show, something unexpected happens... This charming tale for beginner readers from the Farmyard Tales series has simple text, illustrations by Stephen Cartwright and puzzles to solve at the end of the story. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2953,,Farmyard Tales The Silly Sheepdog,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4095/9781409598251.jpg,9781409598251,4.04,51,Hardback,English,₹ 699.36,"Ted's new sheepdog doesn't seem very well trained, but when a sheep escapes he races into action. This charming story from the Farmyard Tales series has been written especially for children who are learning to read and has simple puzzles to solve at the end. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2954,,Dora's Bedtime Adventures,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4169/9781416917229.jpg,9781416917229,4,100,Board book,English,₹ 622.83,"Young explorers will get 2 great stories in one with this large padded board book. In ""Dora's Bedtime Wishes"", Dora makes a wish on Little Star every night before going to bed. And in ""Goodnight, Dora!"", join Dora and Boots and they make their way home saying goodnight to everyone on the way! This cosy, padded format is perfect for bedtime! ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2955,,Wanted: The Perfect Pet,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4449/9781444902631.jpg,9781444902631,4.25,433,Paperback,English,₹ 806.34,"Not everyone has to go to the pet shop to find their perfect pet... Once upon a time, there lived a boy called Henry. What Henry wanted more than anything in the whole wide world. . . MORE than chips. . . MORE than a cowboy costume. . . MORE than an all-expenses-paid trip to the moon. . . was a DOG. A lovable tale of adventure and friendship. . . and the lengths some will go to find it. A great book to springboard early childhood lessons and imaginative play on pets. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2956,,Is It Bedtime Wibbly Pig? Board Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4449/9781444903959.jpg,9781444903959,3.89,140,Board book,English,"₹ 1,912.06","Wibbly Pig isn't tired at all! He wants to splash in the bath, count the stairs to the bedroom and bounce around on his bed. But in the end, he snuggles down to sleep with his cuddly toys. This board book version of the classic Wibbly story is perfect for the youngest Wibbly fans. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2957,,The Singing Mermaid,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447210856.jpg,9781447210856,4.13,679,Paperback,English,"₹ 1,073.58","The singing mermaid is tempted away from her home at Silversands to join the circus. The audiences love her but the poor mermaid, kept in a tank by the wicked circus owner Sam Sly, soon longs to return to the freedom of the sea. Will she ever escape? With glitter throughout, The Singing Mermaid is a beautiful, lyrical picture book from Julia Donaldson and Lydia Monks, the creators of the bestselling What the Ladybird Heard. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2958,,Knock! Knock! Open the Door,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447211341.jpg,9781447211341,4.29,14,Paperback,English,"₹ 8,043.58","Where is that special person Mum and Dad promised to bring home? There are lots of knocks at the door as new animal friends come calling, but none of them are quite who this little toddler is expecting. She's waiting for someone cuddly like her friend the polar bear, bouncy like the kangaroo, AND noisy like the dinosaur. Who can it be? An adorably funny rhyming story with large flaps to lift and sweet animal illustrations. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2959,,Sugarlump and the Unicorn,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447240198.jpg,9781447240198,4.16,491,Paperback,English,"₹ 1,070.84","When Sugarlump the rocking horse wishes to see the world, a magical unicorn with a silver horn and sparkling blue eyes turns him into a real horse. But after trotting around the farm, galloping around a racetrack and even dancing at the circus, Sugarlump learns to be careful what he wishes for and realises how much he misses the children he left behind. Luckily the unicorn has one more wish to grant . . . Sugarlump and the Unicorn, the sixth title from this #1 bestselling, chart-busting team is bursting with Julia Donaldson's rhythmic, lyrical verse and Lydia Monks's bright, beautiful illustrations. There's glitter on every page too! Praise for The Singing Mermaid: ""[A] tip-top adventurous ballad which will hold its readers captive."" - Guardian ""[...] a delightful rhyming adventure."" - Daily Mail ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2960,,My Mummy Says,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447260974.jpg,9781447260974,3.67,12,Board book,English,"₹ 1,160.76","The first title in a new series about special relationships in the lives of little children. Beautifully illustrated, warm and humorous in tone, the simple story is about a chance encounter, making new friends and the very special relationship that exists between mummies and their children. A soft and gentle take on family life and relationships that perfectly captures the humour and impulsive nature of family life, and those people who hold a special place in the lives of every child. Other titles in the series: MY DADDY SAYS ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2961,,Rabbit's Nap,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447273417.jpg,9781447273417,4.18,438,Board book,English,"₹ 1,005.55","Rabbit is trying to get to sleep, but everyone is being so noisy. Lift the flaps and find out who is keeping Rabbit awake! Will she ever have her nap? With sturdy flaps on every spread and rhyming stories that are a joy to read aloud, the Tales From Acorn Wood have been delighting both parents and toddlers for over fifteen years. Celebrate their unending appeal with Tales From Acorn Wood: Rabbit's Nap, a beautifully produced board book with a gorgeous shiny-foiled cover look. From Julia Donaldson and Axel Scheffler, the award-winning creators of The Gruffalo. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2962,,Postman Bear,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447273424.jpg,9781447273424,4.14,475,Board book,English,"₹ 1,005.55","Bear is writing letters to his friends. But what could his letters be about? Lift the flaps and join Frog, Squirrel and Mole for Bear's special surprise! With sturdy flaps on every spread and rhyming stories that are a joy to read aloud, the Tales From Acorn Wood have been delighting both parents and toddlers for over fifteen years. Celebrate their unending appeal with Tales From Acorn Wood: Postman Bear, a beautifully produced board book with a gorgeous shiny-foiled cover look. From Julia Donaldson and Axel Scheffler, the award-winning creators of The Gruffalo. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2963,,Hide-and-Seek Pig,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447273431.jpg,9781447273431,4.14,411,Board book,English,"₹ 1,005.55","Pig and Hen are playing hide-and-seek. But where on earth could Hen be? Can you lift the flaps and help Pig find out where Hen is hiding? With sturdy flaps on every spread and rhyming stories that are a joy to read aloud, the Tales From Acorn Wood have been delighting both parents and toddlers for over fifteen years. Celebrate their unending appeal with Tales From Acorn Wood: Hide-and-Seek Pig, a beautifully produced board book with a gorgeous shiny-foiled cover look. From Julia Donaldson and Axel Scheffler, the award-winning creators of The Gruffalo. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2964,,Tales From Acorn Wood: Hide-and-Seek Pig and Postman Bear,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447273448.jpg,9781447273448,4.31,13,Paperback,English,"₹ 1,248.25","With sturdy flaps on every spread and rhyming stories that are a joy to read aloud, the Tales From Acorn Wood books have been delighting both parents and toddlers for fifteen years. In Tales From Acorn Wood: Hide-and-Seek Pig and Postman Bear, two of the popular lift-the-flap stories from the creators of The Gruffalo, Julia Donaldson and Axel Scheffler, are together in paperback, with a beautiful foiled cover look. Pig and Hen are playing hide-and-seek. But where on earth could Hen be? Lift the flaps and help Pig find out where she is hiding. Then join Bear as he delivers letters to his friends Frog, Squirrel and Mole - and lift the flaps to see Bear's special birthday surprise! Look out for Tales From Acorn Wood: Fox's Socks and Rabbit's Nap also available as a two-books-in-one paperback. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2965,,Zippo the Super Hippo,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447279914.jpg,9781447279914,4.02,43,Paperback,English,"₹ 1,390.10","Zippo doesn't want to be an ordinary hippo. He wants to be super! Being good at swimming and splashing in mud aren't really superpowers, though. Perhaps he can fly like his friend Roxi. But who's ever heard of a flying hippopotamus? Especially one with such a big bottom . . . From award-winning author Kes Gray and exciting new illustrating talent Nikki Dyson. This fantastically funny superhero will be flying into children's imaginations everywhere! ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
2966,,The Singing Mermaid,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4472/9781447285502.jpg,9781447285502,4.13,679,Board book,English,"₹ 1,104.63","Tempted by the promise of fame and fortune, the Singing Mermaid joins a circus. The crowds love her, but the poor mermaid is kept in a tank by the wicked circus owner Sam Sly, and she soon longs to return to the freedom of her ocean home. The Singing Mermaid is a delightful tale from the stellar picture book partnership of Julia Donaldson and Lydia Monks, creators of What the Ladybird Heard. With brilliant rhyming verse and bright and distinctive illustrations, this glittery board book is perfect for young readers. Enjoy all the stories from Julia Donaldson and Lydia Monks: Sharing a Shell, The Princess and the Wizard, The Rhyming Rabbit, The Singing Mermaid, Sugarlump and the Unicorn, Princess Mirror-Belle and the Dragon Pox, What the Ladybird Heard, What the Ladybird Heard Next and What the Ladybird Heard on Holiday. ",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,,,0,1,1,0,0,0
