Minimum Age,Max Age,Category Order,Main Category,Book Order,ISBN 13,Image Link,Name,Rating,Review
11,14,3,Best Seller - USA,7,9781849921596,https://m.media-amazon.com/images/I/51TsTBTI6ZL._AC_US218_..jpg,The Curious Incident of the Dog in the Night,4.3,"21,912"
11,14,3,Best Seller - USA,8,9781848126473,https://m.media-amazon.com/images/I/51CmZgnxeXL._AC_US218_..jpg,Girl Who Drank The Moon,4.7,"20,818"
11,14,3,Best Seller - USA,9,9781616205676,https://m.media-amazon.com/images/I/51fMbVKlzNL._AC_US218_..jpg,The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),4.7,"20,818"
11,14,3,Best Seller - USA,10,9781492670025,https://m.media-amazon.com/images/I/51um9zycLwL._AC_US218_..jpg,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,4.8,"20,316"
9,12,7,Most Loved - JK Rowling,1,9781408855652,https://m.media-amazon.com/images/I/51PcUAhn15L._AC_US218_..jpg,Harry Potter and the Philosopher's Stone,4.7,"56,502"
9,12,7,Most Loved - JK Rowling,2,9781408855669,https://m.media-amazon.com/images/I/51yzj3H34aL._AC_US218_..jpg,Harry Potter and the Chamber of Secrets (Harry Potter 2),4.7,"43,245"
9,12,7,Most Loved - JK Rowling,7,9781408855713,https://m.media-amazon.com/images/I/51cWQIhRUTL._AC_US218_..jpg,Harry Potter and the Deathly Hallows,4.7,"38,142"
9,12,7,Most Loved - JK Rowling,3,9781408855676,https://m.media-amazon.com/images/I/51StPSSsneL._AC_US218_..jpg,Harry Potter and the Prisoner of Azkaban,4.7,"36,540"
9,12,7,Most Loved - JK Rowling,6,9781408855706,https://m.media-amazon.com/images/I/51XgBz54o3L._AC_US218_..jpg,Harry Potter and the Half Blood Prince,4.7,"35,030"
9,12,7,Most Loved - JK Rowling,4,9781408855683,https://m.media-amazon.com/images/I/518TIrLNpOL._AC_US218_..jpg,Harry Potter and the Goblet of Fire,4.7,"32,997"
9,12,7,Most Loved - JK Rowling,5,9781408855690,https://m.media-amazon.com/images/I/511+ftLvTUL._AC_US218_..jpg,Harry Potter and the Order of the Phoenix,4.7,"30,606"
11,12,8,Loved Mixed Series,1,9781529355550,https://m.media-amazon.com/images/I/31YKDNq2eBL._AC_US218_..jpg,CRAVE,4.4,"18,485"
11,12,8,Loved Mixed Series,2,9781529355581,https://m.media-amazon.com/images/I/41XJHXdLXdL._AC_US218_..jpg,CRUSH (Crave),4.6,"14,552"
11,12,8,Loved Mixed Series,3,9781682815816,https://m.media-amazon.com/images/I/41o5ehADQZL._AC_US218_..jpg,Covet (Crave Book 3),4.7,"12,634"
11,12,8,Loved Mixed Series,4,9781406355819,https://m.media-amazon.com/images/I/51l4XL5nKXL._AC_US218_..jpg,"The Mortal Instruments 6: City of Heavenly Fire [Paperback] Clare, Cassandra",4.7,"8,641"
11,12,8,Loved Mixed Series,5,9780552560252,https://m.media-amazon.com/images/I/51h+rL5091L._AC_US218_..jpg,Inheritance: Book Four (The Inheritance Cycle),4.7,"8,250"
11,12,8,Loved Mixed Series,6,9781649370600,https://m.media-amazon.com/images/I/41MxWF3ncwL._AC_US218_..jpg,Court (Crave Book 4),4.7,"8,094"
11,12,8,Loved Mixed Series,7,9789351039686,https://m.media-amazon.com/images/I/51PScrYJvUL._AC_US218_..jpg,The Maze Runner #02 Scorch Trials Movie Tie-in,4.6,"7,772"
11,12,8,Loved Mixed Series,8,9780141340135,https://m.media-amazon.com/images/I/412YyyFuNAL._AC_US218_..jpg,Cinder (The Lunar Chronicles Book 1),4.5,"7,323"
11,12,8,Loved Mixed Series,9,9781406362176,https://m.media-amazon.com/images/I/41yGkQ4ndTL._AC_US218_..jpg,CITY OF ASHES,4.6,"6,928"
11,12,8,Loved Mixed Series,10,9781910655917,https://m.media-amazon.com/images/I/51qBnGI8MgL._AC_US218_..jpg,The Maze Runner #3: The Death Cure Movie Tie-In (Maze Runner Series),4.5,"6,859"
11,12,9,Loved Mixed Series,1,9781526641168,https://m.media-amazon.com/images/I/51rl7Qq99bL._AC_US218_..jpg,A Court of Thorns and Roses,4.5,"73,271"
13,14,9,Loved Mixed Series,2,9781526632715,https://m.media-amazon.com/images/I/518wHki3SDL._AC_US218_..jpg,A Court of Silver Flames ,4.7,"71,004"
13,14,9,Loved Mixed Series,3,9781526641144,https://m.media-amazon.com/images/I/51VJFwPjhEL._AC_US218_..jpg,A Court of Mist and Fury,4.7,"62,495"
13,14,9,Loved Mixed Series,4,9781526641175,https://m.media-amazon.com/images/I/51XMiCEcV-L._AC_US218_..jpg,A Court of Wings and Ruin,4.7,"56,877"
13,14,9,Loved Mixed Series,5,9781526617187,https://m.media-amazon.com/images/I/51C3M96xj7L._AC_US218_..jpg,A Court of Frost and Starlight,4.4,"38,644"
13,14,9,Loved Mixed Series,6,9781250027436,https://m.media-amazon.com/images/I/51LCJlg5oFS._AC_US218_..jpg,"Shadow and Bone: 1 (The Shadow and Bone Trilogy, 1)",4.5,"29,005"
13,14,9,Loved Mixed Series,7,978316310314,https://m.media-amazon.com/images/I/51csFU6mTLL._AC_US218_..jpg,The Cruel Prince (The Folk of the Air),4.6,"23,458"
13,14,9,Loved Mixed Series,8,9781471409332,https://m.media-amazon.com/images/I/51z9RELfxIL._AC_US218_..jpg,The Queen of Nothing (The Folk of the Air #3),4.7,"21,916"
13,14,9,Loved Mixed Series,9,9781510105263,https://m.media-amazon.com/images/I/51y4FH56CAL._AC_US218_..jpg,Shadow and Bone: Siege and Storm: Book 2,4.4,"21,057"
13,14,9,Loved Mixed Series,10,9781510105256,https://m.media-amazon.com/images/I/51ZYraxUPQL._AC_US218_..jpg,RUIN AND RISING (B PB): THE GRISHA BOOK 3,4.5,"19,801"
7,10,10,Comic Stytle Writing,1,9781471172809,https://m.media-amazon.com/images/I/61HTQWNIN3L._AC_US218_..jpg,Dork Diaries: Spectacular Superstar: 14,4.8,"7,159"
7,10,10,Comic Stytle Writing,2,9781471144011,https://m.media-amazon.com/images/I/515rcIQLZhL._AC_US218_..jpg,Dork Diaries: 1,4.6,"6,396"
7,10,10,Comic Stytle Writing,3,9781471172779,https://m.media-amazon.com/images/I/51lB6jPqQ+L._AC_US218_..jpg,Dork Diaries: Birthday Drama!: 13,4.6,"5,048"
7,10,10,Comic Stytle Writing,4,9781471167775,https://m.media-amazon.com/images/I/51wuyWIcoQL._AC_US218_..jpg,Dork Diaries: Crush Catastrophe: 12,4.6,"4,306"
7,10,10,Comic Stytle Writing,5,9789389823394,https://m.media-amazon.com/images/I/41QTyezF9WL._AC_US218_..jpg,The Bad Guys Episode 11: Dawn of the Underlord,4.8,"6,985"
7,10,10,Comic Stytle Writing,6,9789389297317,https://m.media-amazon.com/images/I/51YQehFg1JL._AC_US218_..jpg,The Bad Guys Episode 10,4.9,"5,946"
7,10,10,Comic Stytle Writing,7,9789390189120,https://m.media-amazon.com/images/I/51Jukyu1OeL._AC_US218_..jpg,The Bad Guys #12: The One?!,4.9,"5,920"
7,10,10,Comic Stytle Writing,8,9789352757770,https://m.media-amazon.com/images/I/51wsJOPzm4L._AC_US218_..jpg,Bad Guys #09: The Big Bad Wolf,4.9,"5,286"
7,10,10,Comic Stytle Writing,9,9789352759934,https://m.media-amazon.com/images/I/61Z352eIZIL._AC_US218_..jpg,TOM GATES #17: SPECTACULAR SCHOOL TRIP (REALLY.),4.7,"3,434"
7,10,10,Comic Stytle Writing,10,9789351032991,https://m.media-amazon.com/images/I/61japRhK5OL._AC_US218_..jpg,Tom Gates #01: The Brilliant World of Tom Gates,4.5,"3,344"
